Search_method Problem Max_evals Run Score
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 34 55285
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 35 52679
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 36 57086
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 37 57860
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 38 54444
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 39 53668
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 40 56420
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 41 56175
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 42 56937
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 43 55646
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 44 54367
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 45 54027
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 46 52700
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 47 57665
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 48 51905
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 49 51830
